TradeDate,Currency,Ticker,OptionType,TradedStockPrice,NumOptions,Strike,ExpiryDate
2016-02-16,USD,PUT,BA,112.599998,570,116,2017-02-10
2016-02-16,USD,PUT,AAPL,96.639999,740,95,2016-05-16
2016-02-16,USD,CALL,FB,101.610001,210,103,2016-08-14
2016-02-18,USD,PUT,AAPL,96.260002,840,95,2017-02-12
2016-02-19,USD,PUT,AAPL,96.040001,430,99,2016-08-17
2016-02-19,USD,CALL,FB,104.57,290,106,2016-05-19
2016-02-19,USD,PUT,BA,115.160004,530,113,2016-05-19
2016-02-19,USD,PUT,XRX,24.664032000000002,490,24,2016-05-19
2016-02-19,USD,PUT,AAPL,96.040001,550,98,2017-02-13
2016-02-19,USD,CALL,CHK,2.0,760,2,2016-08-17
2016-02-19,USD,CALL,CHK,2.0,360,1,2016-08-17
2016-02-19,USD,PUT,MSFT,51.82,980,51,2016-05-19
2016-02-22,USD,CALL,FB,107.160004,530,108,2016-08-20
2016-02-22,USD,CALL,MSFT,52.650002,350,50,2016-05-22
2016-02-22,USD,CALL,MSFT,52.650002,720,54,2016-05-22
2016-02-22,USD,CALL,AMZN,559.5,840,536,2016-05-22
2016-02-22,USD,CALL,MSFT,52.650002,300,52,2016-08-20
2016-02-22,USD,PUT,FB,107.160004,780,105,2017-02-16
2016-02-22,USD,CALL,BA,117.389999,160,122,2016-08-20
2016-02-22,USD,PUT,CHK,2.39,890,2,2016-08-20
2016-02-23,USD,CALL,FB,105.459999,100,104,2016-05-23
2016-02-23,USD,CALL,BLCM,9.61,980,9,2016-05-23
2016-02-23,USD,PUT,AAPL,94.690002,420,94,2016-05-23
2016-02-23,USD,PUT,BA,116.900002,300,118,2016-05-23
2016-02-23,USD,CALL,AMZN,552.9400019999999,340,526,2016-05-23
2016-02-23,USD,CALL,MSFT,51.18,620,48,2017-02-17
2016-02-23,USD,PUT,XRX,25.032938,170,24,2017-02-17
2016-02-23,USD,PUT,MSFT,51.18,20,52,2016-05-23
2016-02-23,USD,PUT,FB,105.459999,780,103,2016-05-23
2016-02-25,USD,CALL,AAPL,96.760002,500,94,2017-02-19
2016-02-25,USD,CALL,MSFT,52.099998,650,51,2016-05-25
2016-02-25,USD,CALL,XRX,25.401844,380,25,2016-08-23
2016-02-25,USD,CALL,MSFT,52.099998,980,54,2017-02-19
2016-02-26,USD,CALL,CHK,2.7,880,2,2016-05-26
2016-02-26,USD,PUT,CHK,2.7,910,2,2016-08-24
2016-02-26,USD,PUT,XRX,25.454546,400,25,2016-05-26
2016-02-26,USD,CALL,MSFT,51.299999,540,49,2017-02-20
2016-02-29,USD,PUT,AMZN,552.52002,640,552,2017-02-23
2016-02-29,USD,CALL,FB,106.91999799999999,230,102,2016-05-29
2016-02-29,USD,CALL,AMZN,552.52002,10,568,2017-02-23
2016-02-29,USD,PUT,AMZN,552.52002,840,527,2016-08-27
2016-02-29,USD,PUT,AMZN,552.52002,0,552,2016-08-27
2016-02-29,USD,PUT,CHK,2.61,880,2,2016-05-29
2016-02-29,USD,CALL,XRX,25.322794000000002,260,24,2017-02-23
2016-03-01,USD,CALL,AAPL,100.529999,280,101,2016-08-28
2016-03-01,USD,PUT,FB,109.82,220,106,2016-05-30
2016-03-02,USD,CALL,BA,119.650002,910,123,2017-02-25
2016-03-02,USD,CALL,AAPL,100.75,880,96,2016-08-29
2016-03-02,USD,PUT,BA,119.650002,320,123,2017-02-25
2016-03-02,USD,CALL,AAPL,100.75,0,97,2016-08-29
2016-03-02,USD,PUT,CHK,3.4,480,3,2017-02-25
2016-03-02,USD,CALL,BA,119.650002,790,115,2017-02-25
2016-03-03,USD,CALL,AAPL,101.5,650,100,2017-02-26
2016-03-03,USD,PUT,MSFT,52.349998,950,53,2016-06-01
2016-03-04,USD,CALL,XRX,27.667984000000004,700,27,2017-02-27
2016-03-04,USD,CALL,CHK,5.08,800,5,2017-02-27
2016-03-04,USD,CALL,BLCM,10.62,830,10,2016-08-31
2016-03-04,USD,CALL,FB,108.389999,200,103,2017-02-27
2016-03-04,USD,CALL,XRX,27.667984000000004,970,28,2016-06-02
2016-03-04,USD,PUT,BLCM,10.62,920,10,2017-02-27
2016-03-04,USD,CALL,CHK,5.08,20,5,2017-02-27
2016-03-04,USD,PUT,MSFT,52.029999,90,51,2017-02-27
2016-03-07,USD,CALL,MSFT,51.029999,440,53,2016-09-03
2016-03-07,USD,PUT,FB,105.730003,190,108,2016-09-03
2016-03-08,USD,CALL,AMZN,560.26001,80,565,2017-03-03
2016-03-09,USD,CALL,CHK,4.63,610,4,2016-06-07
2016-03-09,USD,PUT,CHK,4.63,410,4,2016-06-07
2016-03-09,USD,CALL,XRX,27.773386,460,27,2017-03-04
2016-03-09,USD,PUT,BLCM,9.58,320,9,2017-03-04
2016-03-09,USD,CALL,AMZN,559.469971,190,544,2016-09-05
2016-03-10,USD,CALL,BLCM,9.14,290,9,2017-03-05
2016-03-10,USD,CALL,AMZN,558.929993,910,579,2016-06-08
2016-03-10,USD,CALL,XRX,27.536232000000002,120,28,2017-03-05
2016-03-10,USD,CALL,XRX,27.536232000000002,860,27,2016-06-08
2016-03-10,USD,CALL,AAPL,101.16999799999999,30,97,2016-06-08
2016-03-10,USD,CALL,MSFT,52.049999,720,51,2017-03-05
2016-03-10,USD,PUT,AMZN,558.929993,550,560,2016-09-06
2016-03-10,USD,PUT,XRX,27.536232000000002,640,28,2016-06-08
2016-03-10,USD,CALL,BA,122.940002,230,118,2016-06-08
2016-03-11,USD,PUT,CHK,4.7,290,4,2016-06-09
2016-03-11,USD,PUT,BA,124.629997,920,126,2017-03-06
2016-03-11,USD,CALL,BLCM,9.62,660,9,2017-03-06
2016-03-11,USD,CALL,AMZN,569.6099849999999,340,561,2016-09-07
2016-03-11,USD,PUT,MSFT,53.07,420,51,2017-03-06
2016-03-11,USD,CALL,CHK,4.7,350,4,2017-03-06
2016-03-11,USD,PUT,CHK,4.7,760,4,2016-06-09
2016-03-11,USD,CALL,MSFT,53.07,450,53,2017-03-06
2016-03-11,USD,PUT,BLCM,9.62,990,9,2016-06-09
2016-03-14,USD,CALL,MSFT,53.169998,560,55,2016-09-10
2016-03-14,USD,PUT,BA,126.339996,250,132,2016-06-12
2016-03-14,USD,PUT,FB,109.889999,450,105,2016-09-10
2016-03-14,USD,PUT,MSFT,53.169998,620,51,2017-03-09
2016-03-14,USD,PUT,AMZN,573.369995,180,597,2016-09-10
2016-03-14,USD,CALL,MSFT,53.169998,950,53,2016-06-12
2016-03-14,USD,PUT,CHK,4.38,800,4,2016-06-12
2016-03-14,USD,CALL,XRX,27.905138,350,28,2017-03-09
2016-03-15,USD,CALL,MSFT,53.59,530,51,2016-06-13
2016-03-15,USD,PUT,MSFT,53.59,500,54,2017-03-10
2016-03-15,USD,CALL,FB,110.66999799999999,810,109,2017-03-10
2016-03-15,USD,CALL,FB,110.66999799999999,310,105,2016-06-13
2016-03-15,USD,CALL,BA,126.360001,450,131,2016-06-13
2016-03-16,USD,CALL,CHK,4.39,340,4,2017-03-11
2016-03-16,USD,PUT,MSFT,54.349998,10,55,2017-03-11
2016-03-16,USD,PUT,BA,127.57,260,124,2017-03-11
2016-03-16,USD,PUT,BA,127.57,980,129,2016-06-14
2016-03-16,USD,CALL,BLCM,7.79,740,7,2016-09-12
2016-03-16,USD,PUT,BLCM,7.79,180,7,2016-06-14
2016-03-16,USD,CALL,BLCM,7.79,960,7,2016-09-12
2016-03-16,USD,PUT,AMZN,574.27002,260,547,2016-06-14
2016-03-17,USD,PUT,CHK,4.79,900,4,2016-06-15
2016-03-17,USD,CALL,FB,111.019997,880,115,2017-03-12
2016-03-17,USD,CALL,FB,111.019997,650,115,2017-03-12
2016-03-17,USD,CALL,AAPL,105.800003,220,107,2017-03-12
2016-03-17,USD,CALL,BLCM,7.71,150,7,2016-06-15
2016-03-17,USD,PUT,AMZN,559.4400019999999,350,539,2017-03-12
2016-03-18,USD,PUT,CHK,4.91,890,4,2017-03-13
2016-03-18,USD,CALL,BLCM,8.14,180,8,2016-09-14
2016-03-18,USD,CALL,MSFT,53.490002000000004,280,53,2016-06-16
2016-03-18,USD,CALL,XRX,28.353096,930,28,2016-06-16
2016-03-18,USD,CALL,AAPL,105.91999799999999,740,109,2016-06-16
2016-03-18,USD,CALL,BLCM,8.14,130,7,2016-09-14
2016-03-18,USD,PUT,BA,133.96000700000002,340,129,2016-09-14
2016-03-18,USD,CALL,BLCM,8.14,520,8,2017-03-13
2016-03-18,USD,PUT,BLCM,8.14,870,7,2017-03-13
2016-03-21,USD,CALL,AMZN,553.97998,960,527,2017-03-16
2016-03-21,USD,CALL,BLCM,8.67,40,8,2016-06-19
2016-03-21,USD,PUT,AMZN,553.97998,440,570,2017-03-16
2016-03-21,USD,PUT,BA,135.860001,310,131,2016-06-19
2016-03-21,USD,CALL,BLCM,8.67,260,9,2017-03-16
2016-03-21,USD,CALL,XRX,28.089592,830,28,2016-06-19
2016-03-22,USD,CALL,FB,112.25,690,110,2017-03-17
2016-03-22,USD,CALL,MSFT,54.07,420,55,2016-06-20
2016-03-22,USD,PUT,BA,135.119995,130,135,2017-03-17
2016-03-23,USD,PUT,MSFT,53.970001,50,52,2017-03-18
2016-03-23,USD,PUT,AMZN,569.630005,200,557,2016-09-19
2016-03-23,USD,PUT,XRX,27.826086,650,27,2016-06-21
2016-03-23,USD,PUT,BA,132.860001,820,134,2017-03-18
2016-03-23,USD,CALL,MSFT,53.970001,90,56,2016-06-21
2016-03-24,USD,CALL,MSFT,54.209998999999996,50,54,2016-06-22
2016-03-24,USD,CALL,CHK,4.25,550,4,2017-03-19
2016-03-24,USD,CALL,XRX,28.010540000000002,770,29,2017-03-19
2016-03-24,USD,CALL,CHK,4.25,380,4,2016-09-20
2016-03-24,USD,CALL,AMZN,582.950012,590,558,2016-06-22
2016-03-30,USD,PUT,CHK,4.01,790,3,2016-09-26
2016-03-30,USD,PUT,BLCM,8.77,860,9,2017-03-25
2016-03-30,USD,CALL,BLCM,8.77,350,9,2016-09-26
2016-03-30,USD,PUT,XRX,28.53755,770,27,2017-03-25
2016-03-30,USD,PUT,XRX,28.53755,420,29,2016-06-28
2016-03-30,USD,CALL,MSFT,55.049999,690,55,2016-09-26
2016-03-30,USD,CALL,BA,128.580002,490,127,2017-03-25
2016-03-30,USD,CALL,MSFT,55.049999,920,54,2016-06-28
2016-03-30,USD,PUT,AMZN,598.6900019999999,470,578,2017-03-25
2016-03-31,USD,PUT,MSFT,55.23,690,52,2016-06-29
2016-04-01,USD,PUT,BLCM,10.02,490,10,2016-06-30
2016-04-01,USD,PUT,BA,126.959999,850,128,2016-09-28
2016-04-01,USD,PUT,AAPL,109.989998,500,109,2017-03-27
2016-04-04,USD,PUT,FB,112.550003,550,115,2016-07-03
2016-04-04,USD,CALL,BA,126.339996,900,121,2016-10-01
2016-04-04,USD,PUT,BLCM,10.11,940,9,2016-10-01
2016-04-04,USD,PUT,CHK,3.72,680,3,2017-03-30
2016-04-05,USD,CALL,BA,127.029999,650,132,2016-10-02
2016-04-05,USD,CALL,MSFT,54.560001,650,56,2016-07-04
2016-04-06,USD,CALL,BLCM,11.19,270,11,2017-04-01
2016-04-06,USD,CALL,BLCM,11.19,500,11,2017-04-01
2016-04-06,USD,CALL,AAPL,110.959999,400,107,2017-04-01
2016-04-07,USD,CALL,XRX,28.695652000000003,910,29,2016-07-06
2016-04-07,USD,CALL,MSFT,54.459998999999996,500,53,2017-04-02
2016-04-07,USD,PUT,MSFT,54.459998999999996,220,52,2017-04-02
2016-04-07,USD,PUT,AAPL,108.540001,320,104,2016-10-04
2016-04-07,USD,PUT,AAPL,108.540001,540,111,2017-04-02
2016-04-07,USD,CALL,BLCM,10.8,640,10,2016-07-06
2016-04-07,USD,PUT,CHK,3.61,800,3,2016-07-06
2016-04-08,USD,PUT,BLCM,10.63,360,10,2016-07-07
2016-04-08,USD,PUT,CHK,3.76,720,3,2017-04-03
2016-04-11,USD,CALL,BA,127.910004,860,130,2016-07-10
2016-04-11,USD,PUT,XRX,28.932806,740,30,2017-04-06
2016-04-11,USD,PUT,CHK,4.5,360,4,2017-04-06
2016-04-11,USD,CALL,CHK,4.5,600,4,2017-04-06
2016-04-11,USD,CALL,BLCM,10.54,840,10,2016-07-10
2016-04-11,USD,CALL,CHK,4.5,420,4,2017-04-06
2016-04-13,USD,PUT,XRX,29.512515999999998,590,29,2016-07-12
2016-04-13,USD,CALL,CHK,6.06,930,6,2016-07-12
2016-04-13,USD,PUT,AAPL,112.040001,620,109,2017-04-08
2016-04-13,USD,PUT,FB,110.510002,90,108,2017-04-08
2016-04-14,USD,CALL,AAPL,112.099998,850,116,2017-04-09
2016-04-15,USD,PUT,XRX,29.486165999999997,230,28,2017-04-10
2016-04-15,USD,PUT,XRX,29.486165999999997,320,29,2016-10-12
2016-04-15,USD,CALL,AAPL,109.849998,600,114,2016-07-14
2016-04-15,USD,CALL,XRX,29.486165999999997,920,29,2016-07-14
2016-04-15,USD,PUT,MSFT,55.650002,610,57,2017-04-10
2016-04-15,USD,PUT,BA,131.130005,660,132,2017-04-10
2016-04-18,USD,PUT,XRX,29.644268,590,30,2017-04-13
2016-04-18,USD,PUT,BLCM,11.32,770,11,2017-04-13
2016-04-19,USD,PUT,XRX,29.591568,10,30,2016-07-18
2016-04-19,USD,CALL,AAPL,106.910004,20,106,2017-04-14
2016-04-19,USD,PUT,XRX,29.591568,630,30,2016-07-18
2016-04-19,USD,PUT,AMZN,627.900024,480,647,2017-04-14
2016-04-19,USD,PUT,MSFT,56.389998999999996,620,56,2017-04-14
2016-04-19,USD,PUT,AMZN,627.900024,310,615,2016-07-18
2016-04-19,USD,PUT,MSFT,56.389998999999996,220,54,2016-07-18
2016-04-20,USD,PUT,AAPL,107.129997,350,104,2016-10-17
2016-04-20,USD,PUT,AMZN,632.98999,450,662,2016-07-19
2016-04-20,USD,CALL,XRX,29.486165999999997,990,30,2016-07-19
2016-04-20,USD,CALL,AMZN,632.98999,240,641,2017-04-15
2016-04-20,USD,CALL,BA,130.570007,990,133,2016-10-17
2016-04-20,USD,PUT,FB,112.41999799999999,530,110,2016-10-17
2016-04-20,USD,CALL,MSFT,55.59,420,55,2016-07-19
2016-04-20,USD,PUT,MSFT,55.59,260,56,2017-04-15
2016-04-20,USD,CALL,AMZN,632.98999,740,632,2016-10-17
2016-04-21,USD,CALL,AMZN,631.0,600,612,2017-04-16
2016-04-21,USD,CALL,BA,130.740005,180,132,2017-04-16
2016-04-21,USD,CALL,BA,130.740005,940,128,2017-04-16
2016-04-21,USD,CALL,FB,113.440002,290,115,2017-04-16
2016-04-21,USD,PUT,MSFT,55.779999,290,54,2017-04-16
2016-04-21,USD,CALL,AMZN,631.0,770,658,2017-04-16
2016-04-21,USD,PUT,MSFT,55.779999,670,57,2016-07-20
2016-04-21,USD,PUT,BA,130.740005,20,135,2016-07-20
2016-04-22,USD,PUT,BLCM,11.5,350,11,2017-04-17
2016-04-22,USD,PUT,AMZN,620.5,140,641,2016-10-19
2016-04-22,USD,PUT,AAPL,105.68,880,105,2016-10-19
2016-04-22,USD,CALL,BA,131.050003,120,134,2016-07-21
2016-04-22,USD,CALL,FB,110.559998,660,109,2016-07-21
2016-04-25,USD,CALL,MSFT,52.110001000000004,0,49,2017-04-20
2016-04-25,USD,CALL,FB,110.099998,110,114,2016-10-22
2016-04-25,USD,PUT,AAPL,105.08000200000001,910,106,2017-04-20
2016-04-25,USD,CALL,MSFT,52.110001000000004,0,49,2016-10-22
2016-04-25,USD,CALL,FB,110.099998,70,110,2016-07-24
2016-04-25,USD,CALL,AMZN,626.200012,400,599,2017-04-20
2016-04-25,USD,PUT,XRX,25.507246,40,24,2016-10-22
2016-04-25,USD,PUT,AMZN,626.200012,630,623,2017-04-20
2016-04-26,USD,PUT,MSFT,51.439999,170,49,2016-07-25
2016-04-26,USD,PUT,FB,108.760002,250,105,2016-07-25
2016-04-27,USD,PUT,AMZN,606.570007,30,633,2016-10-24
2016-04-27,USD,CALL,AAPL,97.82,970,98,2017-04-22
2016-04-27,USD,CALL,AMZN,606.570007,250,621,2016-07-26
2016-04-27,USD,CALL,AMZN,606.570007,440,630,2016-07-26
2016-04-27,USD,CALL,FB,108.889999,700,109,2017-04-22
2016-04-27,USD,PUT,BA,137.080002,440,132,2017-04-22
2016-04-27,USD,PUT,XRX,26.350462,770,25,2016-07-26
2016-04-27,USD,PUT,FB,108.889999,610,113,2017-04-22
2016-04-28,USD,PUT,MSFT,49.900002,970,48,2016-07-27
2016-04-28,USD,CALL,CHK,6.78,780,6,2017-04-23
2016-04-28,USD,CALL,MSFT,49.900002,510,50,2016-07-27
2016-04-28,USD,PUT,MSFT,49.900002,990,48,2017-04-23
2016-04-28,USD,CALL,CHK,6.78,180,6,2016-07-27
2016-04-28,USD,PUT,CHK,6.78,540,6,2016-10-25
2016-04-28,USD,PUT,AMZN,602.0,620,578,2017-04-23
2016-04-29,USD,PUT,MSFT,49.869999,570,52,2016-07-28
2016-04-29,USD,PUT,CHK,6.87,940,6,2017-04-24
2016-05-03,USD,CALL,BA,132.490005,490,128,2017-04-28
2016-05-03,USD,PUT,XRX,24.953885999999997,390,24,2016-10-30
2016-05-03,USD,CALL,AAPL,95.18,720,93,2016-08-01
2016-05-03,USD,PUT,FB,117.43,540,119,2017-04-28
2016-05-03,USD,PUT,FB,117.43,970,111,2017-04-28
2016-05-03,USD,CALL,MSFT,49.779999,180,49,2016-08-01
2016-05-03,USD,PUT,MSFT,49.779999,290,48,2017-04-28
2016-05-03,USD,PUT,BLCM,9.69,740,9,2016-10-30
2016-05-03,USD,PUT,BLCM,9.69,230,9,2017-04-28
2016-05-05,USD,PUT,FB,117.809998,10,113,2016-11-01
2016-05-05,USD,CALL,BA,132.080002,300,135,2016-11-01
2016-05-05,USD,PUT,AAPL,93.239998,820,92,2017-04-30
2016-05-05,USD,CALL,BA,132.080002,690,132,2017-04-30
2016-05-05,USD,CALL,BA,132.080002,630,126,2016-11-01
2016-05-05,USD,PUT,FB,117.809998,620,113,2016-08-03
2016-05-05,USD,PUT,BA,132.080002,910,129,2016-11-01
2016-05-06,USD,PUT,BA,133.259995,860,126,2016-11-02
2016-05-06,USD,CALL,BLCM,9.16,110,9,2017-05-01
2016-05-06,USD,PUT,XRX,24.980238,800,25,2017-05-01
2016-05-06,USD,CALL,BLCM,9.16,830,8,2016-08-04
2016-05-06,USD,CALL,AMZN,673.950012,540,675,2017-05-01
2016-05-09,USD,CALL,CHK,4.1,950,4,2017-05-04
2016-05-09,USD,CALL,CHK,4.1,840,3,2017-05-04
2016-05-09,USD,PUT,MSFT,50.07,640,49,2016-11-05
2016-05-09,USD,PUT,MSFT,50.07,30,49,2016-11-05
2016-05-09,USD,PUT,BA,132.100006,300,127,2016-08-07
2016-05-09,USD,PUT,CHK,4.1,980,3,2016-11-05
2016-05-09,USD,PUT,CHK,4.1,70,3,2017-05-04
2016-05-09,USD,CALL,AMZN,679.75,410,678,2017-05-04
2016-05-10,USD,PUT,AAPL,93.41999799999999,210,95,2017-05-05
2016-05-10,USD,PUT,XRX,25.032938,550,25,2017-05-05
2016-05-11,USD,PUT,FB,119.519997,60,118,2016-11-07
2016-05-12,USD,PUT,BA,134.419998,780,131,2017-05-07
2016-05-12,USD,PUT,BLCM,8.75,520,8,2017-05-07
2016-05-12,USD,CALL,BA,134.419998,610,136,2016-08-10
2016-05-12,USD,PUT,XRX,24.347826,710,24,2016-11-08
2016-05-12,USD,PUT,AMZN,717.929993,460,683,2016-11-08
2016-05-12,USD,CALL,XRX,24.347826,20,23,2016-11-08
2016-05-13,USD,PUT,AMZN,709.919983,910,730,2017-05-08
2016-05-13,USD,PUT,BLCM,9.0,360,9,2016-11-09
2016-05-13,USD,PUT,AAPL,90.519997,480,89,2016-11-09
2016-05-13,USD,PUT,MSFT,51.080002,430,53,2016-11-09
2016-05-13,USD,PUT,MSFT,51.080002,90,53,2017-05-08
2016-05-13,USD,PUT,CHK,4.06,130,4,2016-11-09
2016-05-13,USD,PUT,AMZN,709.919983,460,674,2016-11-09
2016-05-13,USD,CALL,FB,119.809998,500,121,2016-11-09
2016-05-13,USD,PUT,AMZN,709.919983,520,726,2016-11-09
2016-05-16,USD,PUT,CHK,3.9,20,3,2017-05-11
2016-05-16,USD,PUT,BLCM,9.46,950,9,2016-08-14
2016-05-16,USD,PUT,FB,118.66999799999999,740,115,2017-05-11
2016-05-16,USD,CALL,MSFT,51.830002,90,50,2017-05-11
2016-05-16,USD,CALL,MSFT,51.830002,280,53,2017-05-11
2016-05-16,USD,CALL,XRX,24.03162,510,23,2016-08-14
2016-05-16,USD,CALL,BA,134.139999,310,140,2017-05-11
2016-05-17,USD,CALL,AAPL,93.489998,870,94,2017-05-12
2016-05-17,USD,CALL,MSFT,50.509997999999996,800,52,2017-05-12
2016-05-18,USD,PUT,XRX,24.00527,230,22,2016-08-16
2016-05-19,USD,PUT,FB,116.809998,850,118,2017-05-14
2016-05-19,USD,CALL,MSFT,50.32,630,48,2016-11-15
2016-05-19,USD,PUT,XRX,23.847168,230,24,2016-11-15
2016-05-19,USD,CALL,XRX,23.847168,710,24,2016-11-15
2016-05-19,USD,CALL,XRX,23.847168,450,23,2017-05-14
2016-05-20,USD,PUT,XRX,24.084322,430,23,2017-05-15
2016-05-20,USD,PUT,MSFT,50.619999,920,51,2017-05-15
2016-05-20,USD,CALL,XRX,24.084322,780,25,2016-08-18
2016-05-20,USD,PUT,AMZN,702.799988,650,723,2017-05-15
2016-05-23,USD,PUT,AMZN,696.75,620,700,2017-05-18
2016-05-23,USD,CALL,AAPL,96.43,810,93,2017-05-18
2016-05-23,USD,CALL,AMZN,696.75,640,668,2016-11-19
2016-05-23,USD,CALL,MSFT,50.029999,780,52,2017-05-18
2016-05-24,USD,CALL,FB,117.699997,710,119,2017-05-19
2016-05-25,USD,PUT,AAPL,99.620003,330,96,2016-08-23
2016-05-25,USD,CALL,AMZN,708.349976,10,710,2017-05-20
2016-05-26,USD,CALL,AMZN,714.909973,390,691,2016-11-22
2016-05-26,USD,CALL,FB,119.470001,480,122,2017-05-21
2016-05-26,USD,CALL,CHK,4.23,290,4,2016-11-22
2016-05-26,USD,CALL,XRX,25.322794000000002,770,25,2016-11-22
2016-05-26,USD,PUT,XRX,25.322794000000002,90,24,2017-05-21
2016-05-26,USD,CALL,BA,129.309998,640,131,2017-05-21
2016-05-26,USD,PUT,MSFT,51.889998999999996,560,50,2017-05-21
2016-05-26,USD,CALL,MSFT,51.889998999999996,860,53,2016-11-22
2016-05-27,USD,CALL,XRX,25.902504,100,25,2016-11-23
2016-05-27,USD,PUT,FB,119.379997,110,119,2016-08-25
2016-05-27,USD,CALL,CHK,4.16,60,4,2016-08-25
2016-05-27,USD,PUT,CHK,4.16,580,4,2016-08-25
2016-05-31,USD,PUT,BA,126.150002,620,131,2017-05-26
2016-05-31,USD,CALL,BLCM,11.67,70,12,2017-05-26
2016-05-31,USD,PUT,XRX,26.271409999999996,410,26,2017-05-26
2016-05-31,USD,CALL,BLCM,11.67,240,12,2017-05-26
2016-05-31,USD,PUT,AAPL,99.860001,290,99,2016-11-27
2016-05-31,USD,CALL,FB,118.809998,240,120,2017-05-26
2016-05-31,USD,CALL,CHK,4.29,220,4,2017-05-26
2016-05-31,USD,CALL,AAPL,99.860001,890,102,2016-08-29
2016-06-01,USD,CALL,AMZN,719.4400019999999,730,725,2016-11-28
2016-06-01,USD,CALL,BA,126.410004,920,123,2017-05-27
2016-06-01,USD,PUT,AMZN,719.4400019999999,0,700,2016-11-28
2016-06-01,USD,CALL,CHK,4.37,210,4,2016-11-28
2016-06-02,USD,PUT,FB,118.93,570,119,2017-05-28
2016-06-02,USD,CALL,BA,126.849998,660,130,2016-11-29
2016-06-02,USD,PUT,BLCM,13.35,390,12,2016-11-29
2016-06-02,USD,CALL,FB,118.93,770,123,2017-05-28
2016-06-02,USD,PUT,AMZN,728.23999,410,746,2016-08-31
2016-06-02,USD,CALL,BLCM,13.35,570,13,2016-08-31
2016-06-02,USD,CALL,AAPL,97.720001,270,96,2017-05-28
2016-06-02,USD,PUT,BA,126.849998,820,123,2016-11-29
2016-06-03,USD,PUT,BLCM,13.02,860,12,2016-09-01
2016-06-03,USD,CALL,AAPL,97.91999799999999,650,95,2016-09-01
2016-06-03,USD,PUT,AAPL,97.91999799999999,720,97,2017-05-29
2016-06-03,USD,CALL,BLCM,13.02,10,12,2016-11-30
2016-06-03,USD,PUT,AAPL,97.91999799999999,580,99,2016-09-01
2016-06-03,USD,CALL,XRX,26.508564,890,27,2016-11-30
2016-06-03,USD,PUT,MSFT,51.790001000000004,180,53,2016-09-01
2016-06-03,USD,PUT,XRX,26.508564,50,26,2017-05-29
2016-06-03,USD,CALL,FB,118.470001,800,123,2016-11-30
2016-06-06,USD,PUT,BLCM,13.58,410,12,2017-06-01
2016-06-06,USD,PUT,MSFT,52.130001,570,52,2016-12-03
2016-06-06,USD,CALL,XRX,27.140974,630,26,2016-12-03
2016-06-07,USD,PUT,FB,117.760002,540,112,2017-06-02
2016-06-07,USD,CALL,MSFT,52.099998,610,52,2016-12-04
2016-06-07,USD,CALL,AAPL,99.029999,700,94,2016-09-05
2016-06-08,USD,PUT,FB,118.389999,300,122,2017-06-03
2016-06-08,USD,CALL,BLCM,13.01,170,13,2017-06-03
2016-06-08,USD,PUT,BLCM,13.01,700,13,2016-09-06
2016-06-09,USD,CALL,BLCM,12.945,440,13,2017-06-04
2016-06-09,USD,PUT,MSFT,51.619999,110,49,2016-12-06
2016-06-09,USD,PUT,BA,133.100006,160,131,2016-09-07
2016-06-09,USD,CALL,BLCM,12.945,150,12,2016-09-07
2016-06-10,USD,PUT,CHK,4.42,700,4,2016-12-07
2016-06-10,USD,CALL,AAPL,98.83000200000001,230,99,2017-06-05
2016-06-10,USD,PUT,FB,116.620003,190,119,2016-12-07
2016-06-10,USD,CALL,XRX,26.166007999999998,840,25,2017-06-05
2016-06-10,USD,PUT,CHK,4.42,840,4,2017-06-05
2016-06-10,USD,PUT,BLCM,12.91,470,12,2016-12-07
2016-06-10,USD,CALL,CHK,4.42,140,4,2016-09-08
2016-06-13,USD,PUT,XRX,25.981554,160,25,2016-09-11
2016-06-13,USD,PUT,AMZN,715.23999,50,701,2017-06-08
2016-06-13,USD,CALL,BA,129.919998,290,125,2016-09-11
2016-06-13,USD,CALL,CHK,4.33,170,4,2017-06-08
2016-06-13,USD,PUT,AMZN,715.23999,710,728,2017-06-08
2016-06-13,USD,PUT,BA,129.919998,940,130,2016-12-10
2016-06-14,USD,CALL,MSFT,49.830002,530,51,2016-09-12
2016-06-14,USD,PUT,BLCM,12.17,980,12,2016-09-12
2016-06-14,USD,PUT,AAPL,97.459999,540,98,2016-09-12
2016-06-14,USD,CALL,AAPL,97.459999,550,101,2016-09-12
2016-06-15,USD,CALL,XRX,26.113306,270,26,2017-06-10
2016-06-15,USD,PUT,XRX,26.113306,680,26,2016-09-13
2016-06-16,USD,CALL,MSFT,50.389998999999996,470,49,2016-09-14
2016-06-16,USD,CALL,XRX,25.559948000000002,350,26,2017-06-11
2016-06-16,USD,CALL,BA,129.369995,610,124,2016-12-13
2016-06-16,USD,PUT,MSFT,50.389998999999996,800,51,2016-09-14
2016-06-16,USD,CALL,FB,114.389999,530,112,2016-12-13
2016-06-20,USD,PUT,BLCM,12.82,860,13,2016-09-18
2016-06-20,USD,CALL,MSFT,50.07,370,50,2017-06-15
2016-06-20,USD,PUT,AMZN,714.01001,110,737,2016-12-17
2016-06-20,USD,PUT,CHK,4.66,770,4,2016-12-17
2016-06-20,USD,CALL,MSFT,50.07,180,49,2017-06-15
2016-06-21,USD,PUT,AMZN,715.820007,850,704,2016-12-18
